path,prompt,short_prompt,labels,image_1_caption,image_2_caption,image_3_caption,resolution,aspect_ratio,fps,duration
clips/1510.mp4,"People: woman. Objects: floral top, dress. Emotions: serene, gentle, happiness, serenity. Scenes: portrait. Concepts: beauty, calmness","People: woman. Objects: floral top, dress. Emotions: serene, gentle, happiness, serenity. Scenes: po...","woman, floral top, dress, serene, gentle, happiness, serenity, portrait, beauty, calmness","A young woman with long dark hair gazes directly at the camera with a gentle smile. She is wearing a floral-patterned top, and the background is a soft, muted green, adding to the serene atmosphere.","A young woman with long dark hair smiles gently at the camera. She is wearing a floral-patterned dress, and the soft lighting highlights her natural features against a muted green background.",,1056x1888,33:59,30.0,5s
clips/1511.mp4,"Animals: panda. Objects: surfboard, life jacket, life vest. Actions: surfing. Emotions: adventurous, playful, adventure, playfulness. Scenes: ocean, surfing, beach. Concepts: adventure, fun, whimsy. Nature: ocean, wave, coastline, hills","Animals: panda. Objects: surfboard, life jacket, life vest. Actions: surfing. Emotions: adventurous,...","panda, surfboard, life jacket, life vest, surfing, adventurous, playful, adventure, playfulness, ocean, surfing, beach, adventure, fun, whimsy, ocean, wave, coastline, hills",A panda wearing an orange life vest skillfully surfs on a large wave in the ocean. The bright blue sky and fluffy white clouds create a vibrant and lively backdrop. The panda appears confident and balanced on its orange surfboard.,A panda wearing a life jacket is skillfully surfing on a vibrant orange surfboard amidst a large ocean wave. The backdrop features a scenic coastline with lush green hills under a clear sky.,A panda wearing a life jacket is surfing on a large wave with an orange surfboard. The scene captures the panda mid-air as it skillfully maneuvers through the ocean. The bright blue sky and dynamic waves create a vibrant and adventurous atmosphere.,1080x1920,9:16,30.0,10s
clips/1512.mp4,"People: elderly man. Objects: teapot, wooden table, red lanterns, wooden box, teacup. Actions: holding, standing, drinking tea. Emotions: serenity, calm, contemplative. Scenes: traditional room, tea ceremony. Concepts: cultural heritage, tranquility, culture, heritage, serenity","People: elderly man. Objects: teapot, wooden table, red lanterns, wooden box, teacup. Actions: holdi...","elderly man, teapot, wooden table, red lanterns, wooden box, teacup, holding, standing, drinking tea, serenity, calm, contemplative, traditional room, tea ceremony, cultural heritage, tranquility, culture, heritage, serenity","An elderly man with long white hair and a beard stands in a traditional room, holding a teacup. The room is adorned with red lanterns and calligraphy scrolls, creating a serene and cultural atmosphere.","An elderly man with long white hair and a beard stands in a traditional room, holding a cup of tea. The room is adorned with red lanterns and calligraphy on the walls, creating a serene and cultural atmosphere.",,704x1248,22:39,30.0,5s
clips/1513.mp4,"People: girl. Objects: forest, shadowy figure, mask. Actions: running, chasing. Emotions: fear, suspense. Scenes: forest, chase, night. Concepts: mystery, danger, suspense","People: girl. Objects: forest, shadowy figure, mask. Actions: running, chasing. Emotions: fear, susp...","girl, forest, shadowy figure, mask, running, chasing, fear, suspense, forest, chase, night, mystery, danger, suspense","A young girl runs through a dark, eerie forest, her expression filled with fear. Behind her looms a tall, shadowy figure with a ghostly, expressionless face.","A young girl runs through a dark forest, her face expressing fear as she is pursued by a shadowy figure with a ghostly mask. The forest is dense and foreboding, with tall trees casting long shadows in the dim light.",,1080x1920,9:16,30.0,5s
clips/1514.mp4,"Animals: birds. Nature: forest, foliage, stump, tree stumps. Objects: wooden stump, tree stumps. Emotions: cheerful, playful. Scenes: forest scene. Concepts: nature, animation, whimsy, colorfulness. Actions: perching","Animals: birds. Nature: forest, foliage, stump, tree stumps. Objects: wooden stump, tree stumps. Emo...","birds, forest, foliage, stump, tree stumps, wooden stump, tree stumps, cheerful, playful, forest scene, nature, animation, whimsy, colorfulness, perching","A group of six colorful, fluffy birds are perched on and around a wooden stump in a lush, green forest. The birds, in shades of blue, orange, white, and yellow, appear animated and cheerful, surrounded by vibrant foliage.","A group of colorful, fluffy birds are perched on tree stumps in a lush forest setting. The birds, each a different vibrant color, appear to be interacting playfully with one another. The scene is filled with greenery, creating a lively and cheerful atmosphere.",,768x1152,2:3,30.0,5s
clips/1515.mp4,"People: character, fantasy character. Nature: forest, trees, mushrooms, plants. Objects: walking stick, hat, vest, shovel. Actions: standing. Emotions: whimsical, curious. Scenes: fantasy, forest, nature. Concepts: exploration, magic, adventure","People: character, fantasy character. Nature: forest, trees, mushrooms, plants. Objects: walking sti...","character, fantasy character, forest, trees, mushrooms, plants, walking stick, hat, vest, shovel, standing, whimsical, curious, fantasy, forest, nature, exploration, magic, adventure","A whimsical character stands in a lush forest, holding a walking stick and a small shovel. The character is adorned with a wide-brimmed hat and a vest, with plants growing on its shoulders, adding to the magical atmosphere. The forest is dense with tall trees and soft, dappled light filtering through the canopy.","A whimsical character stands in a lush forest, holding a walking stick. The character has a round face, a bushy mustache, and is adorned with a hat and vest covered in small plants.",,720x1280,9:16,30.0,5s
clips/1516.mp4,"People: animated child, classmates, students. Objects: desk, paper, notebook. Actions: sitting, smiling. Emotions: happiness, engagement, joy. Scenes: classroom. Concepts: education, childhood, learning","People: animated child, classmates, students. Objects: desk, paper, notebook. Actions: sitting, smil...","animated child, classmates, students, desk, paper, notebook, sitting, smiling, happiness, engagement, joy, classroom, education, childhood, learning","A young animated character with large, expressive eyes sits at a desk in a classroom, smiling brightly. In the background, other animated children are visible, suggesting a lively classroom setting.","An animated child with large, expressive eyes and a joyful smile sits at a desk in a classroom. The child is surrounded by other students, creating a lively and engaging atmosphere.",,768x1152,2:3,30.0,5s
clips/1517.mp4,"People: woman, person. Objects: clothing, turtleneck, turtleneck sweater. Actions: gazing, clasping hands, smiling. Emotions: introspective, calm, serene, poised, happiness. Scenes: portrait, studio portrait. Concepts: black and white photography, studio lighting, monochrome, studio photography, elegance","People: woman, person. Objects: clothing, turtleneck, turtleneck sweater. Actions: gazing, clasping ...","woman, person, clothing, turtleneck, turtleneck sweater, gazing, clasping hands, smiling, introspective, calm, serene, poised, happiness, portrait, studio portrait, black and white photography, studio lighting, monochrome, studio photography, elegance","A black and white portrait of a woman with long, flowing hair gazing directly at the camera. She is wearing a dark top and has her hands gently clasped near her chest, conveying a sense of introspection.","A black and white portrait of a person with long, wavy hair, wearing a dark turtleneck. They are smiling gently with one hand resting on their chest and the other near their waist.","A black and white portrait of a smiling woman with long, wavy hair wearing a turtleneck sweater. She is looking directly at the camera with a gentle expression, her hand lightly touching her face.",832x1056,26:33,30.0,10s
clips/1518.mp4,"People: young person. Objects: marble bust, sculpture. Actions: examining, touching. Emotions: admiration, contemplation, contemplative. Scenes: art appreciation, museum setting, art studio, gallery. Concepts: classical art, historical attire, art appreciation, human connection with art","People: young person. Objects: marble bust, sculpture. Actions: examining, touching. Emotions: admir...","young person, marble bust, sculpture, examining, touching, admiration, contemplation, contemplative, art appreciation, museum setting, art studio, gallery, classical art, historical attire, art appreciation, human connection with art","A young person in period clothing closely examines a classical marble bust. Their hand gently touches the sculpture's face, conveying a sense of admiration and contemplation. The scene is set against a dark background, highlighting the interaction between the observer and the artwork.","A young person gently touches the chin of a classical marble bust, examining its features with a contemplative expression. The sculpture, with its detailed curls and serene face, stands out against the dark background, highlighting the contrast between the living and the inanimate.",,1080x1920,9:16,30.0,5s
clips/1519.mp4,"People: fairy-like children. Objects: sieve, powdered sugar, bowls, cream puff, pastry. Actions: sprinkling, baking, decorating. Emotions: playful, magical, whimsical, enchanting. Scenes: fantasy, baking. Concepts: whimsy, enchantment, magic, innocence","People: fairy-like children. Objects: sieve, powdered sugar, bowls, cream puff, pastry. Actions: spr...","fairy-like children, sieve, powdered sugar, bowls, cream puff, pastry, sprinkling, baking, decorating, playful, magical, whimsical, enchanting, fantasy, baking, whimsy, enchantment, magic, innocence","Four small fairy-like children with delicate wings are engaged in baking activities around a large cream puff. They are dressed in white dresses, and one is sprinkling powdered sugar from a sieve, creating a magical atmosphere.","In a whimsical scene, four fairy-like children with delicate wings are engaged in baking a giant cream-filled pastry. They are dressed in white dresses, surrounded by a magical sprinkle of powdered sugar falling from above. The soft, warm lighting enhances the enchanting atmosphere as they work together in harmony.",,1080x1920,9:16,30.0,5s
clips/1520.mp4,"People: regal figure, queen, sorceress. Objects: ice crown, shimmering attire, crown, gown. Emotions: intense gaze, elegance, mysterious, elegant. Scenes: fantastical, winter realm, fantasy, winter. Concepts: mystical, ethereal presence, royalty, magic. Actions: posing","People: regal figure, queen, sorceress. Objects: ice crown, shimmering attire, crown, gown. Emotions...","regal figure, queen, sorceress, ice crown, shimmering attire, crown, gown, intense gaze, elegance, mysterious, elegant, fantastical, winter realm, fantasy, winter, mystical, ethereal presence, royalty, magic, posing","A regal figure stands adorned in an intricate ice-themed crown and shimmering attire, exuding an ethereal presence. The icy blue tones of the outfit and makeup create a striking contrast with the figure's intense gaze. The scene is reminiscent of a mystical winter realm, with a focus on elegance and power.","A regal figure with striking icy blue eyes and a shimmering crown stands poised, exuding an aura of elegance and mystery. The intricate crown, resembling ice crystals, complements the sparkling blue attire that envelops the figure. The scene is bathed in a cool, ethereal light, enhancing the otherworldly atmosphere.",,1080x1920,9:16,30.0,5s
clips/1521.mp4,"People: father, mother, children. Objects: pot, spices, aprons, kitchen utensils, sign. Actions: cooking, mixing, observing, watching, assisting. Emotions: togetherness, happiness. Scenes: kitchen, family gathering. Concepts: family bonding, cultural tradition, cooking together","People: father, mother, children. Objects: pot, spices, aprons, kitchen utensils, sign. Actions: coo...","father, mother, children, pot, spices, aprons, kitchen utensils, sign, cooking, mixing, observing, watching, assisting, togetherness, happiness, kitchen, family gathering, family bonding, cultural tradition, cooking together","A family is gathered in a cozy kitchen, preparing a meal together. The father is mixing ingredients in a pot, while the mother and two children watch attentively, all wearing matching aprons and head coverings. The warm lighting and organized kitchen create a welcoming atmosphere.","A family is gathered in a cozy kitchen, preparing a meal together. The father is mixing ingredients in a pot, while the mother and two children watch attentively, all wearing matching aprons and head coverings. The warm lighting and organized kitchen create a welcoming atmosphere.","A family is gathered in a cozy kitchen, preparing a meal together. The father is focused on cooking, while the mother and children watch with smiles, creating a warm and joyful atmosphere. The kitchen is adorned with traditional elements, enhancing the homely feel.",704x1248,22:39,30.0,10s
clips/1522.mp4,"People: woman, person. Objects: glasses, shirt, mantel, autumn decorations, candles. Actions: posing, smiling. Emotions: happiness, confidence, awe, majesty. Scenes: indoor, fantasy, decorated room, mythical. Concepts: autumn, warmth, welcoming, costume, fantasy theme. Animals: dragon","People: woman, person. Objects: glasses, shirt, mantel, autumn decorations, candles. Actions: posing...","woman, person, glasses, shirt, mantel, autumn decorations, candles, posing, smiling, happiness, confidence, awe, majesty, indoor, fantasy, decorated room, mythical, autumn, warmth, welcoming, costume, fantasy theme, dragon","A woman with long hair and glasses is smiling at the camera. She is standing indoors, in front of a decorated mantel with autumn-themed decorations.","A person dressed in a fantasy costume stands confidently in front of a stone fireplace. They have large, red dragon-like wings and are wearing a white sleeveless shirt and denim shorts.","A majestic dragon with vibrant red scales and fiery yellow accents stands against a deep blue sky. Its wings are spread wide, showcasing intricate patterns and textures. The dragon's head is adorned with glowing, flame-like protrusions, adding to its mythical presence.",704x1248,22:39,30.0,10s
clips/1523.mp4,"Animals: penguin chick, penguin, baby penguin. Objects: high chair, fork, knife, napkin, table. Scenes: restaurant, dining, indoor, close-up. Emotions: humor, curiosity, eagerness, care. Actions: feeding, eating. Concepts: nurturing, interaction","Animals: penguin chick, penguin, baby penguin. Objects: high chair, fork, knife, napkin, table. Scen...","penguin chick, penguin, baby penguin, high chair, fork, knife, napkin, table, restaurant, dining, indoor, close-up, humor, curiosity, eagerness, care, feeding, eating, nurturing, interaction","A fluffy penguin chick is sitting comfortably in a high chair at a restaurant table. The setting includes dining utensils and a cozy, warmly lit atmosphere.","A fluffy baby penguin is being fed by hand with a small spoon. The penguin eagerly opens its beak to receive the food, creating a heartwarming scene.",,1080x1920,9:16,30.0,5s
clips/1524.mp4,"Objects: coffee cup, cloud, coffee beans, saucer, candle. Actions: raining, pouring, steaming. Emotions: cozy, imaginative, whimsical. Scenes: surreal, indoor, imaginative. Concepts: creativity, fantasy, imagination","Objects: coffee cup, cloud, coffee beans, saucer, candle. Actions: raining, pouring, steaming. Emoti...","coffee cup, cloud, coffee beans, saucer, candle, raining, pouring, steaming, cozy, imaginative, whimsical, surreal, indoor, imaginative, creativity, fantasy, imagination","A whimsical scene depicts a cloud hovering above a cup of coffee, with rain-like droplets and a stream of liquid pouring into the cup. The setting is warmly lit, creating a cozy and imaginative atmosphere.","A whimsical scene features a fluffy cloud hovering above a steaming cup of coffee, with droplets resembling rain falling into the cup. Coffee beans are scattered around the cup on a wooden table, adding to the cozy atmosphere.",,832x1088,13:17,30.0,5s
clips/1525.mp4,"People: woman. Objects: dress, black object, gun. Actions: walking, kneeling, aiming. Emotions: determination, confidence, focus. Scenes: urban alleyway, alleyway. Concepts: elegance, mystery, tension, drama","People: woman. Objects: dress, black object, gun. Actions: walking, kneeling, aiming. Emotions: dete...","woman, dress, black object, gun, walking, kneeling, aiming, determination, confidence, focus, urban alleyway, alleyway, elegance, mystery, tension, drama","A woman in a red, floral-embroidered dress walks confidently down a narrow alleyway. She holds a black object in her right hand, suggesting a sense of purpose and determination.","A woman in a red dress is kneeling in a narrow alleyway, holding a gun with a focused expression. The background is blurred, emphasizing her intense gaze and the weapon she is aiming forward.",,720x1280,9:16,30.0,5s
clips/1526.mp4,"People: miniature chefs. Objects: sushi, salmon, roe, garnishes. Actions: preparing, arranging, handling. Emotions: focus, creativity, playful, whimsical. Scenes: culinary art, miniature scene. Concepts: food art, miniature craftsmanship, imagination, creativity","People: miniature chefs. Objects: sushi, salmon, roe, garnishes. Actions: preparing, arranging, hand...","miniature chefs, sushi, salmon, roe, garnishes, preparing, arranging, handling, focus, creativity, playful, whimsical, culinary art, miniature scene, food art, miniature craftsmanship, imagination, creativity","The image depicts miniature figures of chefs meticulously preparing a piece of sushi. The sushi, topped with a slice of salmon, is surrounded by garnishes and roe, creating a detailed and artistic culinary scene.","The image depicts a whimsical scene where miniature figures of chefs are meticulously preparing a large piece of sushi. The chefs, dressed in traditional attire, are seen handling the salmon slice with care, surrounded by garnishes and roe.",,1080x1920,9:16,30.0,5s
clips/1527.mp4,"Objects: fireplace, car, pedestal, sofa, sports car. Actions: suspended, suspension. Scenes: indoor, luxury, modern, showroom, luxury home. Concepts: artistic display, contemporary design, modern design, opulence. Emotions: sophistication, awe, luxury","Objects: fireplace, car, pedestal, sofa, sports car. Actions: suspended, suspension. Scenes: indoor,...","fireplace, car, pedestal, sofa, sports car, suspended, suspension, indoor, luxury, modern, showroom, luxury home, artistic display, contemporary design, modern design, opulence, sophistication, awe, luxury","A sleek, modern car is suspended in mid-air within a luxurious indoor setting. The vehicle is displayed above a geometric concrete pedestal, surrounded by contemporary architecture and ambient lighting.","A sleek, modern sports car is suspended in mid-air within a luxurious indoor setting. The vehicle is supported by a geometric concrete pedestal, with strings or cables visible above. The room features a contemporary design with wooden paneling and a linear fireplace, creating a sophisticated atmosphere.",,1152x1760,36:55,30.0,5s
clips/1528.mp4,"People: astronauts. Objects: grill, steak, tables, chairs, lamps. Actions: grilling, eating, sitting. Emotions: casual, enjoyable, humor, enjoyment. Scenes: space, asteroid, outer space, barbecue. Concepts: barbecue, surreal, surrealism, juxtaposition. Nature: asteroid, space","People: astronauts. Objects: grill, steak, tables, chairs, lamps. Actions: grilling, eating, sitting...","astronauts, grill, steak, tables, chairs, lamps, grilling, eating, sitting, casual, enjoyable, humor, enjoyment, space, asteroid, outer space, barbecue, barbecue, surreal, surrealism, juxtaposition, asteroid, space","A group of astronauts is having a barbecue on the surface of an asteroid, surrounded by floating space debris. A large steak is being grilled, emitting a surreal blue flame, while the astronauts engage in various activities around the grill.","In a whimsical scene set on an asteroid, astronauts are engaged in a barbecue, grilling a large steak over an open flame. The setting is illuminated by makeshift lamps, and the astronauts appear to be enjoying a meal in this surreal space environment.",,720x1280,9:16,30.0,5s
clips/1529.mp4,"People: woman, workers, construction workers. Objects: paintbrush, paint can, scaffold, paint brushes, paint cans. Actions: painting, mixing, working. Emotions: neutral, whimsical, imaginative. Scenes: surreal, creative. Concepts: artistic, imaginative, artistic expression, imagination","People: woman, workers, construction workers. Objects: paintbrush, paint can, scaffold, paint brushe...","woman, workers, construction workers, paintbrush, paint can, scaffold, paint brushes, paint cans, painting, mixing, working, neutral, whimsical, imaginative, surreal, creative, artistic, imaginative, artistic expression, imagination","The image features a surreal scene where three miniature workers are painting a woman's face. One worker stands on her head, another is on a scaffold painting her cheek, and the third is mixing paint in a can. The woman's expression is neutral, adding to the whimsical nature of the scene.","A surreal scene depicts a woman's face with miniature construction workers on and around her head. The workers appear to be painting and working on her hair, using brushes and paint cans. The image combines elements of portraiture and imaginative art to create a whimsical atmosphere.",,1088x1888,34:59,30.0,5s
clips/1530.mp4,"People: fairy-like figures, fairy figures. Nature: forest, mushrooms, greenery. Objects: pizza, wooden surface, brick oven, stone oven, mushrooms. Actions: gathering, interacting, cooking, preparing food. Emotions: whimsical, enchanting, magical. Scenes: fairy-tale, magical, forest, fantasy kitchen. Concepts: fantasy, culinary","People: fairy-like figures, fairy figures. Nature: forest, mushrooms, greenery. Objects: pizza, wood...","fairy-like figures, fairy figures, forest, mushrooms, greenery, pizza, wooden surface, brick oven, stone oven, mushrooms, gathering, interacting, cooking, preparing food, whimsical, enchanting, magical, fairy-tale, magical, forest, fantasy kitchen, fantasy, culinary","Two small fairy-like figures are gathered around a freshly baked pizza, set on a wooden surface. They are near a rustic, glowing brick oven, surrounded by a whimsical forest setting with soft, warm lighting.","In a whimsical forest setting, two fairy-like figures are preparing a pizza near a rustic stone oven. The scene is illuminated by the warm glow of the oven's fire, casting a magical ambiance over the lush greenery and mushrooms surrounding them.",,1080x1920,9:16,30.0,5s
clips/1531.mp4,"People: surgeons. Objects: teeth, flag, dental tools, surgical scrubs, laptop. Actions: performing surgery, assisting, installing implant. Emotions: focused, whimsical, playful. Scenes: dental surgery, fantasy. Concepts: miniature, surrealism, imagination, surreal","People: surgeons. Objects: teeth, flag, dental tools, surgical scrubs, laptop. Actions: performing s...","surgeons, teeth, flag, dental tools, surgical scrubs, laptop, performing surgery, assisting, installing implant, focused, whimsical, playful, dental surgery, fantasy, miniature, surrealism, imagination, surreal","A whimsical scene depicts miniature surgeons performing dental surgery on a set of oversized teeth. The tiny figures are dressed in surgical scrubs, working meticulously with dental tools. A giant hand assists them, adding a surreal touch to the operation.","In a whimsical and surreal scene, miniature surgeons are performing a dental procedure on a giant set of teeth. The surgeons, dressed in teal scrubs, are meticulously working on installing a large dental implant. The setting is a playful exaggeration of a dental surgery, complete with tiny surgical tools and a flag marking the operation site.",,720x1280,9:16,30.0,5s
clips/1532.mp4,"People: woman. Animals: dragon. Nature: clouds, sunset, sky. Objects: dress. Actions: flying, riding. Emotions: adventure, wonder, fantasy. Scenes: fantasy, aerial. Concepts: freedom, mythical, imagination","People: woman. Animals: dragon. Nature: clouds, sunset, sky. Objects: dress. Actions: flying, riding...","woman, dragon, clouds, sunset, sky, dress, flying, riding, adventure, wonder, fantasy, fantasy, aerial, freedom, mythical, imagination","A majestic dragon soars above the clouds at sunset, ridden by a woman in a flowing dress. The dragon's scales glisten in the warm light, and its wings are spread wide against the vibrant sky.","A woman rides a majestic dragon through a vibrant sky filled with dramatic clouds at sunset. The dragon's scales glisten in the warm light, while the rider's dress flows gracefully in the wind. The scene captures a sense of adventure and fantasy as they soar above the clouds.",,1248x1632,13:17,30.0,5s
